,locationId,location,iso3,iso2,locationTypeId,indicatorId,indicator,indicatorDisplayName,sourceId,source,revision,variantId,variant,variantShortName,variantLabel,timeId,timeLabel,timeMid,categoryId,category,estimateTypeId,estimateType,estimateMethodId,estimateMethod,sexId,sex,ageId,ageLabel,ageStart,ageEnd,ageMid,value
4,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,10,Low-fertility,LOW,Low-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,124
5,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,11,Constant-fertility,ConstantFERTILITY,Constant-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,141
6,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,12,Instant-replacement-fertility,InstantREPLACEMENT,Inst.-replac.-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,133
7,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,13,Zero-migration,ZeroMIGRATION,Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,142
8,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,14,Constant-mortality,ConstantMORTALITY,Constant-mort.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,140
9,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,15,No change,NoCHANGE,No change,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,141
10,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,16,Momentum,MOMENTUM,Momentum,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,134
11,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,17,Instant-replacement-zero-migration,InstantReplacementZeroMIGRATION,Inst.-replac.-Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,134
12,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,132
13,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,9,High-fertility,HIGH,High-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,147
14,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,10,Low-fertility,LOW,Low-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,117
15,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,11,Constant-fertility,ConstantFERTILITY,Constant-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,133
16,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,12,Instant-replacement-fertility,InstantREPLACEMENT,Inst.-replac.-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,125
17,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,13,Zero-migration,ZeroMIGRATION,Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,134
18,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,14,Constant-mortality,ConstantMORTALITY,Constant-mort.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,132
19,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,15,No change,NoCHANGE,No change,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,133
20,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,16,Momentum,MOMENTUM,Momentum,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,127
21,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,17,Instant-replacement-zero-migration,InstantReplacementZeroMIGRATION,Inst.-replac.-Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,127
22,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,1,95% lower bound,LOWER95,95% Lower,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,217
23,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,2,80% lower bound,LOWER80,80% Lower,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,236
24,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,272
25,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,5,80% upper bound,UPPER80,80% Upper,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,307
26,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,6,95% upper bound,UPPER95,95% Upper,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,330
27,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,9,High-fertility,HIGH,High-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,303
28,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,10,Low-fertility,LOW,Low-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,241
29,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,11,Constant-fertility,ConstantFERTILITY,Constant-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,274
30,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,12,Instant-replacement-fertility,InstantREPLACEMENT,Inst.-replac.-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,258
31,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,13,Zero-migration,ZeroMIGRATION,Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,275
32,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,14,Constant-mortality,ConstantMORTALITY,Constant-mort.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,272
33,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,15,No change,NoCHANGE,No change,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,274
34,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,16,Momentum,MOMENTUM,Momentum,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,261
35,184,Cook Islands,COK,CK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,17,Instant-replacement-zero-migration,InstantReplacementZeroMIGRATION,Inst.-replac.-Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,261
36,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,9143
37,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,9,High-fertility,HIGH,High-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,10081
38,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,10,Low-fertility,LOW,Low-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,8205
39,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,11,Constant-fertility,ConstantFERTILITY,Constant-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,9240
40,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,12,Instant-replacement-fertility,InstantREPLACEMENT,Inst.-replac.-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,8046
41,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,13,Zero-migration,ZeroMIGRATION,Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,9178
42,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,14,Constant-mortality,ConstantMORTALITY,Constant-mort.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,9142
43,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,15,No change,NoCHANGE,No change,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,9240
44,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,16,Momentum,MOMENTUM,Momentum,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,8077
45,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,17,Instant-replacement-zero-migration,InstantReplacementZeroMIGRATION,Inst.-replac.-Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,8077
46,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,8534
47,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,9,High-fertility,HIGH,High-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,9409
48,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,10,Low-fertility,LOW,Low-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,7658
49,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,11,Constant-fertility,ConstantFERTILITY,Constant-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,8625
50,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,12,Instant-replacement-fertility,InstantREPLACEMENT,Inst.-replac.-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,7511
51,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,13,Zero-migration,ZeroMIGRATION,Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,8567
52,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,14,Constant-mortality,ConstantMORTALITY,Constant-mort.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,8534
53,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,15,No change,NoCHANGE,No change,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,8624
54,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,16,Momentum,MOMENTUM,Momentum,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,7539
55,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,17,Instant-replacement-zero-migration,InstantReplacementZeroMIGRATION,Inst.-replac.-Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,7539
56,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,1,95% lower bound,LOWER95,95% Lower,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,14127
57,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,2,80% lower bound,LOWER80,80% Lower,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,15311
58,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,17676
59,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,5,80% upper bound,UPPER80,80% Upper,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,20117
60,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,6,95% upper bound,UPPER95,95% Upper,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,21353
61,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,9,High-fertility,HIGH,High-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,19490
62,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,10,Low-fertility,LOW,Low-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,15863
63,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,11,Constant-fertility,ConstantFERTILITY,Constant-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,17864
64,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,12,Instant-replacement-fertility,InstantREPLACEMENT,Inst.-replac.-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,15557
65,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,13,Zero-migration,ZeroMIGRATION,Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,17744
66,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,14,Constant-mortality,ConstantMORTALITY,Constant-mort.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,17676
67,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,15,No change,NoCHANGE,No change,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,17864
68,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,16,Momentum,MOMENTUM,Momentum,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,15617
69,242,Fiji,FJI,FJ,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,17,Instant-replacement-zero-migration,InstantReplacementZeroMIGRATION,Inst.-replac.-Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,15617
